field	occupation	count	expected	diff
COMMERCIAL ART AND GRAPHIC DESIGN	FIN-ACCOUNTANTS AND AUDITORS	1131	3397.26015294511	0.332915334440763
COMMERCIAL ART AND GRAPHIC DESIGN	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	297	708.835594916613	0.418997017263134
COMMERCIAL ART AND GRAPHIC DESIGN	FIN-PERSONAL FINANCIAL ADVISORS	493	1116.75375094138	0.441458109797633
COMMERCIAL ART AND GRAPHIC DESIGN	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	128	4292.91385263744	0.029816577828917
COMMERCIAL ART AND GRAPHIC DESIGN	MED-PHARMACISTS	135	936.622139651023	0.144134965729403
COMMERCIAL ART AND GRAPHIC DESIGN	MED-PHYSICAL THERAPISTS	94	675.066700144665	0.139245499711149
COMMERCIAL ART AND GRAPHIC DESIGN	MED-PHYSICIANS AND SURGEONS	232	3325.54225363741	0.0697630588654355
COMMERCIAL ART AND GRAPHIC DESIGN	MED-REGISTERED NURSES	772	5244.0612429164	0.147214146486715
COMMERCIAL ART AND GRAPHIC DESIGN	MGR-ARCHITECTURAL AND ENGINEERING MANAGERS	172	686.892121327569	0.250403221495062
COMMERCIAL ART AND GRAPHIC DESIGN	MGR-CHIEF EXECUTIVES AND LEGISLATORS	1742	2715.41444179517	0.641522698409293
COMMERCIAL ART AND GRAPHIC DESIGN	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	766	1950.89171056845	0.392640963027519
COMMERCIAL ART AND GRAPHIC DESIGN	MGR-CONSTRUCTION MANAGERS	903	1009.82872996112	0.894211041148303
COMMERCIAL ART AND GRAPHIC DESIGN	MGR-EDUCATION ADMINISTRATORS	1146	2668.84448653931	0.42939931711271
COMMERCIAL ART AND GRAPHIC DESIGN	MGR-FINANCIAL MANAGERS	635	2600.35628974529	0.244197305770817
COMMERCIAL ART AND GRAPHIC DESIGN	MGR-FOOD SERVICE MANAGERS	944	839.310530059134	1.12473270165393
COMMERCIAL ART AND GRAPHIC DESIGN	MGR-GENERAL AND OPERATIONS MANAGERS	2580	2353.93167008819	1.0960386118189
COMMERCIAL ART AND GRAPHIC DESIGN	MGR-HUMAN RESOURCES MANAGERS	287	861.270825015437	0.333228517284161
COMMERCIAL ART AND GRAPHIC DESIGN	MGR-MARKETING AND SALES MANAGERS	3400	2617.33745999301	1.29903004559797
COMMERCIAL ART AND GRAPHIC DESIGN	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	264	1469.18662706316	0.179691262591823
COMMERCIAL ART AND GRAPHIC DESIGN	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	6764	7993.62306024683	0.846174500476276
COMMERCIAL ART AND GRAPHIC DESIGN	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	676	772.285792216631	0.875323626063003
COMMERCIAL ART AND GRAPHIC DESIGN	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	583	900.346861157521	0.647528219569148
COMMERCIAL ART AND GRAPHIC DESIGN	OFF-CUSTOMER SERVICE REPRESENTATIVES	2641	1803.0571244149	1.46473451353186
COMMERCIAL ART AND GRAPHIC DESIGN	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	980	1741.91986511296	0.562597637025312
COMMERCIAL ART AND GRAPHIC DESIGN	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	2409	1961.64056424679	1.22805372396292
COMMERCIAL ART AND GRAPHIC DESIGN	PRT-POLICE OFFICERS	127	1236.93400932155	0.102673221888093
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	806	1946.05556748156	0.414171112823394
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	4171	2878.44713326701	1.44904519933495
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-INSURANCE SALES AGENTS	348	1013.85744741959	0.343243520956234
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-REAL ESTATE BROKERS AND SALES AGENTS	1317	1068.08953546181	1.2330426956487
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-RETAIL SALESPERSONS	3742	1964.71046377152	1.90460633716825
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	1594	1299.46744210596	1.22665635809752
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	2576	2909.48255585941	0.885380802442755
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	34	891.759553171927	0.0381268693775854
NURSING	BUS-HUMAN RESOURCES WORKERS	1140	6051.00462656895	0.188398467751033
NURSING	BUS-MANAGEMENT ANALYSTS	862	8593.90775464854	0.100303613281599
NURSING	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	222	3380.92598993537	0.065662484378797
NURSING	CMM-COMPUTER OCCUPATIONS, ALL OTHER	306	3171.56360406871	0.0964823784733314
NURSING	CMM-COMPUTER PROGRAMMERS	369	6144.62414705314	0.060052493231334
NURSING	CMM-COMPUTER SUPPORT SPECIALISTS	294	4062.29803311353	0.0723728287790506
NURSING	CMM-COMPUTER SYSTEMS ANALYSTS	580	6557.85180717302	0.0884435966310785
NURSING	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	366	16543.3719153013	0.0221236638983786
NURSING	CMS-CLERGY	397	5246.87499889422	0.0756640857812827
NURSING	CMS-COUNSELORS	1260	7482.68181806566	0.168388825107857
NURSING	CMS-SOCIAL WORKERS	4668	10031.9588976479	0.465312911229574
NURSING	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	3951	46284.4994238167	0.0853633516443936
NURSING	EDU-OTHER TEACHERS AND INSTRUCTORS	1599	4219.62334401366	0.378943775223086
NURSING	EDU-POSTSECONDARY TEACHERS	13199	15584.2776995052	0.846943326761887
NURSING	EDU-SECONDARY SCHOOL TEACHERS	729	11295.957322629	0.0645363628047359
NURSING	EDU-SPECIAL EDUCATION TEACHERS	257	3099.76390698267	0.0829095401172554
NURSING	ENG-CIVIL ENGINEERS	33	4829.49921160592	0.00683300660256796
NURSING	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	49	3709.16763001917	0.0132105110600641
NURSING	ENG-MECHANICAL ENGINEERS	51	3190.3819370767	0.0159855468736544
NURSING	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	116	7344.84933239603	0.0157933804698154
NURSING	ENT-DESIGNERS	68	6016.40317555426	0.0113024340317312
NURSING	FIN-ACCOUNTANTS AND AUDITORS	1831	13622.1123750055	0.134413808196122
NURSING	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	221	2842.24277642889	0.0777554971140337
NURSING	FIN-PERSONAL FINANCIAL ADVISORS	479	4477.88641601219	0.106970109444307
NURSING	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	1235	17213.4462137524	0.0717462374857463
NURSING	MED-PHARMACISTS	2521	3755.60641953888	0.671263097987123
NURSING	MED-PHYSICAL THERAPISTS	927	2706.8384627603	0.342465947914266
NURSING	MED-PHYSICIANS AND SURGEONS	12919	13334.5426159389	0.968837130158312
NURSING	MED-REGISTERED NURSES	471667	21027.2950367049	22.4311781033493
NURSING	MGR-CHIEF EXECUTIVES AND LEGISLATORS	1939	10888.0918756781	0.178084463479901
NURSING	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	573	7822.55844898773	0.0732496923783482
NURSING	MGR-CONSTRUCTION MANAGERS	26	4049.14543477462	0.00642110796433945
NURSING	MGR-EDUCATION ADMINISTRATORS	1932	10701.3587038766	0.180537822669203
NURSING	MGR-FINANCIAL MANAGERS	668	10426.7391954822	0.064066050514569
NURSING	MGR-FOOD SERVICE MANAGERS	704	3365.41266881767	0.209186827672853
NURSING	MGR-GENERAL AND OPERATIONS MANAGERS	1217	9438.64181411828	0.128938042566635
NURSING	MGR-HUMAN RESOURCES MANAGERS	654	3453.46762846617	0.189374874867575
NURSING	MGR-MARKETING AND SALES MANAGERS	884	10494.8291853445	0.0842319569368947
NURSING	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	27177	5891.04879600104	4.61327022421683
NURSING	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	3803	32052.3088335522	0.118649798981689
NURSING	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	113	3096.66124275913	0.0364909142917153
NURSING	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	973	3610.15217175491	0.269517724934852
NURSING	OFF-CUSTOMER SERVICE REPRESENTATIVES	1359	7229.78095923606	0.187972499811889
NURSING	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	2128	6984.63676096532	0.304668671088616
NURSING	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	2748	7865.65850200603	0.349366807534189
NURSING	PRT-POLICE OFFICERS	82	4959.77738438345	0.0165330001016151
NURSING	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	1117	7803.16679759061	0.143147010563057
NURSING	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	1508	11541.8097377334	0.130655420100188
NURSING	SAL-INSURANCE SALES AGENTS	566	4065.2995235037	0.139227133628813
NURSING	SAL-REAL ESTATE BROKERS AND SALES AGENTS	511	4282.75581604046	0.119315698104039
NURSING	SAL-RETAIL SALESPERSONS	926	7877.96798506681	0.117543001159092
NURSING	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	133	5210.51986810101	0.0255252841111365
NURSING	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	2276	11666.2535527862	0.195092622468884
NURSING	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	83	3575.71934379585	0.023212112590439
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	BUS-HUMAN RESOURCES WORKERS	33	954.397049847226	0.0345768042821197
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	BUS-MANAGEMENT ANALYSTS	299	1355.47743124871	0.220586483483204
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	175	533.25786207104	0.328171439086419
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMM-COMPUTER OCCUPATIONS, ALL OTHER	10	500.236098619932	0.0199905605125027
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMM-COMPUTER PROGRAMMERS	68	969.163224998688	0.0701636197556837
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMM-COMPUTER SUPPORT SPECIALISTS	32	640.727531653221	0.0499432261283244
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMM-COMPUTER SYSTEMS ANALYSTS	302	1034.33971784122	0.291973705341518
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	706	2609.30974687449	0.270569640436774
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMS-CLERGY	79	827.565392674511	0.0954607342202762
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMS-SOCIAL WORKERS	47	1582.29460510804	0.0297036973066029
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	85	7300.24060959838	0.0116434518457161
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	EDU-OTHER TEACHERS AND INSTRUCTORS	19	665.541727287792	0.0285481724450675
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	EDU-POSTSECONDARY TEACHERS	2155	2458.0362399824	0.876716121978506
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	EDU-SECONDARY SCHOOL TEACHERS	166	1781.65924656221	0.0931715760577136
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	EDU-SPECIAL EDUCATION TEACHERS	23	488.911463570414	0.0470432822990813
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	28	585.029901966277	0.0478608014836377
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	57	1158.46920751503	0.049202861526434
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	FIN-ACCOUNTANTS AND AUDITORS	138	2148.55295372075	0.0642292756904219
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	FIN-PERSONAL FINANCIAL ADVISORS	158	706.276370410954	0.223708461190718
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	492	2714.99747529105	0.181215638127714
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MED-PHARMACISTS	66724	592.354478041048	112.642011622264
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MED-PHYSICAL THERAPISTS	189	426.937145598626	0.442688114511553
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MED-PHYSICIANS AND SURGEONS	5636	2103.19590202171	2.6797313529293
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MED-REGISTERED NURSES	648	3316.53825898289	0.195384448903879
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MGR-CHIEF EXECUTIVES AND LEGISLATORS	522	1717.32851086993	0.3039604808841
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	133	1233.81606306995	0.107795646353535
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MGR-CONSTRUCTION MANAGERS	167	638.653032982807	0.261487836705374
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MGR-EDUCATION ADMINISTRATORS	234	1687.87594897741	0.138635780752589
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MGR-FINANCIAL MANAGERS	179	1644.56148058463	0.108843604883879
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MGR-FOOD SERVICE MANAGERS	269	530.811017485423	0.506771696778858
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MGR-GENERAL AND OPERATIONS MANAGERS	785	1488.71343816291	0.527300943134293
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MGR-HUMAN RESOURCES MANAGERS	24	544.699520122479	0.0440609897996669
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MGR-MARKETING AND SALES MANAGERS	231	1655.30100062454	0.139551658527871
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	2038	929.167954478572	2.19336018873324
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	2197	5055.46283293457	0.434579399078422
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	40	488.42209465329	0.0818963770023432
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	51	569.412650437209	0.0895659763808214
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	OFF-CUSTOMER SERVICE REPRESENTATIVES	106	1140.32000376259	0.0929563628194221
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	180	1101.65454008248	0.163390603361489
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	574	1240.61403563608	0.462674114198379
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	326	1230.75750733793	0.264877523034673
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	3373	1820.43641401688	1.85285241166832
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	SAL-REAL ESTATE BROKERS AND SALES AGENTS	54	675.499320905781	0.0799408649702135
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	SAL-RETAIL SALESPERSONS	356	1242.55555362249	0.286506304657472
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	200	821.831265580391	0.243358957460394
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	762	1840.06436297542	0.414115949057256
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	184	563.981719302612	0.326251709412717
TREATMENT THERAPY PROFESSIONS	BUS-HUMAN RESOURCES WORKERS	434	1177.82510802699	0.368475758448557
TREATMENT THERAPY PROFESSIONS	BUS-MANAGEMENT ANALYSTS	206	1672.79996532285	0.123146822256325
TREATMENT THERAPY PROFESSIONS	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	150	658.095599835106	0.227930410167739
TREATMENT THERAPY PROFESSIONS	CMM-COMPUTER OCCUPATIONS, ALL OTHER	174	617.343313236705	0.281852894927662
TREATMENT THERAPY PROFESSIONS	CMM-COMPUTER PROGRAMMERS	290	1196.04810216313	0.242465164633024
TREATMENT THERAPY PROFESSIONS	CMM-COMPUTER SUPPORT SPECIALISTS	191	790.72433669627	0.241550678455172
TREATMENT THERAPY PROFESSIONS	CMM-COMPUTER SYSTEMS ANALYSTS	124	1276.48266525756	0.0971419380575606
TREATMENT THERAPY PROFESSIONS	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	168	3220.15929845999	0.0521713320456986
TREATMENT THERAPY PROFESSIONS	CMS-CLERGY	605	1021.30166703919	0.592381290979313
TREATMENT THERAPY PROFESSIONS	CMS-COUNSELORS	2771	1456.50037714351	1.90250551492097
TREATMENT THERAPY PROFESSIONS	CMS-SOCIAL WORKERS	1597	1952.71592099979	0.817835294333207
TREATMENT THERAPY PROFESSIONS	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	3051	9009.25530522086	0.338651741640838
TREATMENT THERAPY PROFESSIONS	EDU-OTHER TEACHERS AND INSTRUCTORS	479	821.347631957472	0.583187899207095
TREATMENT THERAPY PROFESSIONS	EDU-POSTSECONDARY TEACHERS	2379	3033.47207575188	0.78424984327912
TREATMENT THERAPY PROFESSIONS	EDU-SECONDARY SCHOOL TEACHERS	534	2198.75259975431	0.242864977196465
TREATMENT THERAPY PROFESSIONS	EDU-SPECIAL EDUCATION TEACHERS	838	603.367537114283	1.38887153924106
TREATMENT THERAPY PROFESSIONS	ENG-CIVIL ENGINEERS	21	940.059673008614	0.022339007408743
TREATMENT THERAPY PROFESSIONS	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	70	1429.67135083429	0.0489623016920297
TREATMENT THERAPY PROFESSIONS	ENT-DESIGNERS	66	1171.08995241328	0.0563577544696658
TREATMENT THERAPY PROFESSIONS	FIN-ACCOUNTANTS AND AUDITORS	249	2651.53754951667	0.0939077781664409
TREATMENT THERAPY PROFESSIONS	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	73	553.241174281584	0.1319496873941
TREATMENT THERAPY PROFESSIONS	FIN-PERSONAL FINANCIAL ADVISORS	181	871.618413331596	0.207659679088424
TREATMENT THERAPY PROFESSIONS	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	298	3350.58893480401	0.0889395881734539
TREATMENT THERAPY PROFESSIONS	MED-PHARMACISTS	1207	731.026963254604	1.65110188908261
TREATMENT THERAPY PROFESSIONS	MED-PHYSICAL THERAPISTS	37011	526.884790471568	70.2449580426771
TREATMENT THERAPY PROFESSIONS	MED-PHYSICIANS AND SURGEONS	4458	2595.56223575627	1.7175469493996
TREATMENT THERAPY PROFESSIONS	MED-REGISTERED NURSES	2953	4092.95275356045	0.721484018458603
TREATMENT THERAPY PROFESSIONS	MGR-ARCHITECTURAL AND ENGINEERING MANAGERS	67	536.11444816444	0.12497331536092
TREATMENT THERAPY PROFESSIONS	MGR-CHIEF EXECUTIVES AND LEGISLATORS	502	2119.36178884563	0.236863759006162
TREATMENT THERAPY PROFESSIONS	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	155	1522.65719807436	0.101795729331607
TREATMENT THERAPY PROFESSIONS	MGR-CONSTRUCTION MANAGERS	127	788.164189825559	0.16113393838422
TREATMENT THERAPY PROFESSIONS	MGR-EDUCATION ADMINISTRATORS	950	2083.01426776069	0.45606984776983
TREATMENT THERAPY PROFESSIONS	MGR-FINANCIAL MANAGERS	141	2029.55971399606	0.0694731960964975
TREATMENT THERAPY PROFESSIONS	MGR-FOOD SERVICE MANAGERS	172	655.075939423498	0.262564978575414
TREATMENT THERAPY PROFESSIONS	MGR-GENERAL AND OPERATIONS MANAGERS	649	1837.22703921408	0.353249754193486
TREATMENT THERAPY PROFESSIONS	MGR-HUMAN RESOURCES MANAGERS	264	672.215794498953	0.392731027983025
TREATMENT THERAPY PROFESSIONS	MGR-MARKETING AND SALES MANAGERS	515	2042.81339741136	0.25210330060132
TREATMENT THERAPY PROFESSIONS	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	4661	1146.68978339165	4.06474363642956
TREATMENT THERAPY PROFESSIONS	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	1468	6238.96632777811	0.235295387549046
TREATMENT THERAPY PROFESSIONS	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	191	602.763605031961	0.316873809907405
TREATMENT THERAPY PROFESSIONS	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	905	702.714364656198	1.28786324219055
TREATMENT THERAPY PROFESSIONS	OFF-CUSTOMER SERVICE REPRESENTATIVES	741	1407.27334795514	0.526550155360166
TREATMENT THERAPY PROFESSIONS	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	528	1359.55614897257	0.388362040360756
TREATMENT THERAPY PROFESSIONS	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	310	1531.0466024353	0.202475874677433
TREATMENT THERAPY PROFESSIONS	PRT-POLICE OFFICERS	324	965.418255986969	0.335605835077945
TREATMENT THERAPY PROFESSIONS	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	394	1518.88262255985	0.259401216491616
TREATMENT THERAPY PROFESSIONS	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	810	2246.60765279915	0.360543595135886
TREATMENT THERAPY PROFESSIONS	SAL-INSURANCE SALES AGENTS	414	791.308575341125	0.523184018095
TREATMENT THERAPY PROFESSIONS	SAL-REAL ESTATE BROKERS AND SALES AGENTS	178	833.636336936887	0.213522362345724
TREATMENT THERAPY PROFESSIONS	SAL-RETAIL SALESPERSONS	464	1533.44263732712	0.302587125664367
TREATMENT THERAPY PROFESSIONS	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	67	1014.22515850938	0.0660602820171321
TREATMENT THERAPY PROFESSIONS	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	1080	2270.83058088357	0.475596906740518
TREATMENT THERAPY PROFESSIONS	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	174	696.012031438258	0.249995678437399
GENERAL BUSINESS	BUS-HUMAN RESOURCES WORKERS	13997	8245.63109290233	1.69750499898647
GENERAL BUSINESS	BUS-MANAGEMENT ANALYSTS	17380	11710.8145447651	1.48409830362903
GENERAL BUSINESS	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	6400	4607.14710793735	1.38914600512188
GENERAL BUSINESS	CMM-COMPUTER OCCUPATIONS, ALL OTHER	4335	4321.85150743386	1.00304232862779
GENERAL BUSINESS	CMM-COMPUTER PROGRAMMERS	5190	8373.20528539551	0.619834319487229
GENERAL BUSINESS	CMM-COMPUTER SUPPORT SPECIALISTS	5029	5535.64458096771	0.908475955499451
GENERAL BUSINESS	CMM-COMPUTER SYSTEMS ANALYSTS	10188	8936.30563864442	1.14006843677579
GENERAL BUSINESS	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	8832	22543.4535692304	0.39177670683319
GENERAL BUSINESS	CMS-CLERGY	3883	7149.85333864892	0.543088062941128
GENERAL BUSINESS	CMS-COUNSELORS	3742	10196.5603507268	0.366986500475456
GENERAL BUSINESS	CMS-SOCIAL WORKERS	3564	13670.4295094992	0.260708706886165
GENERAL BUSINESS	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	14076	63071.3296586659	0.223175887937951
GENERAL BUSINESS	EDU-OTHER TEACHERS AND INSTRUCTORS	4389	5750.02988643626	0.763300380464667
GENERAL BUSINESS	EDU-POSTSECONDARY TEACHERS	6053	21236.5074379935	0.285028035691537
GENERAL BUSINESS	EDU-SECONDARY SCHOOL TEACHERS	4143	15392.864932642	0.269150675857253
GENERAL BUSINESS	EDU-SPECIAL EDUCATION TEACHERS	1069	4224.01092536687	0.253076996932046
GENERAL BUSINESS	ENG-CIVIL ENGINEERS	1205	6581.10038249055	0.183100079008973
GENERAL BUSINESS	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	1050	5054.43803572415	0.207738227786893
GENERAL BUSINESS	ENG-MECHANICAL ENGINEERS	787	4347.4950230719	0.181023784000542
GENERAL BUSINESS	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	2266	10008.7376833205	0.226402176947475
GENERAL BUSINESS	ENT-DESIGNERS	3582	8198.48011253561	0.436910250538153
GENERAL BUSINESS	FIN-ACCOUNTANTS AND AUDITORS	47499	18562.6883934551	2.55884271680967
GENERAL BUSINESS	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	8726	3873.08998376818	2.25298147901804
GENERAL BUSINESS	FIN-PERSONAL FINANCIAL ADVISORS	12549	6101.96186270168	2.05655169310479
GENERAL BUSINESS	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	16428	23456.5557416536	0.700358576976735
GENERAL BUSINESS	MED-PHARMACISTS	627	5117.71961463737	0.122515504406825
GENERAL BUSINESS	MED-PHYSICAL THERAPISTS	693	3688.57615708946	0.187877373405467
GENERAL BUSINESS	MED-PHYSICIANS AND SURGEONS	2682	18170.8205478538	0.147599278356022
GENERAL BUSINESS	MED-REGISTERED NURSES	5922	28653.6415776295	0.206675301076685
GENERAL BUSINESS	MGR-ARCHITECTURAL AND ENGINEERING MANAGERS	1229	3753.19046351793	0.32745473802788
GENERAL BUSINESS	MGR-CHIEF EXECUTIVES AND LEGISLATORS	31976	14837.0716026663	2.15514225827782
GENERAL BUSINESS	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	11037	10659.7061403328	1.03539439593364
